,Bed,Bath,m²,Price,Address,Property_type,New_build,Page,County,Province
10308,4.0,3.0,323.7424628707863,250000.0,"43 Oldwood, Ardsallagh, Roscommon Town, Co. Roscommon",Semi-D,no,507,Roscommon,Connaught
10309,5.0,3.0,,385000.0,"Kilmoyley, Ardfert, Co. Kerry",Detached,no,507,Kerry,Munster
10310,4.0,3.0,91.0,175000.0,"The Green, Clara, Co. Offaly",Semi-D,no,507,Offaly,Leinster
10311,2.0,2.0,84.0,215000.0,"76 Marsh Road, Drogheda, Co. Louth",Terrace,no,507,Louth,Leinster
10312,5.0,3.0,135.0,495000.0,"3 Oldtown Crescent, Sallins Road, Naas, Co. Kildare",Detached,no,507,Kildare,Leinster
10313,3.0,2.0,125.0,399950.0,"57 Rail Park, Maynooth, Co. Kildare",Bungalow,no,507,Kildare,Leinster
10314,3.0,2.0,99.0,225000.0,"8 Kiltillane Court, Templemore, Co. Tipperary",Detached,no,507,Tipperary,Munster
10315,2.0,2.0,75.0,400000.0,"Apartment 125, Block B3, Belgrove Park, Clontarf, Dublin 3",Apartment,no,507,Dublin 3,Leinster
10316,4.0,2.0,,495000.0,"2 Glenville Lawn, Clonsilla, Clonsilla, Dublin 15",Semi-D,no,507,Dublin 15,Leinster
10317,4.0,2.0,2023.3903929424143,265000.0,"Tory View, Ardbane, Downings, Co. Donegal",Detached,no,507,Donegal,Ulster
10318,2.0,2.0,73.0,245000.0,"14 Southbay Point, Rosslare Strand, Co. Wexford",Apartment,no,507,Wexford,Leinster
10319,3.0,3.0,53.0,200000.0,"3 Tir Na gCapall, Monivea Road, Ballybrit, Co. Galway",Apartment,no,508,Galway,Connaught
10320,4.0,3.0,,380000.0,"The Half Acre, Tower Road, Piltown, Waterford City, Co. Waterford",Detached,no,508,Waterford,Munster
10321,7.0,4.0,234.0,895000.0,"3 Saint Mobhi Road, Glasnevin, Glasnevin, Dublin 11",Semi-D,no,508,Dublin 11,Leinster
10322,2.0,1.0,,35000.0,"Coolcam, Ballinlough, Co. Roscommon",Detached,no,508,Roscommon,Connaught
10323,2.0,1.0,58.0,135000.0,"21 Bridgetown Mews, Castlemartyr, Co. Cork",Semi-D,no,508,Cork,Munster
10324,4.0,2.0,162.0,1950000.0,"Inglewood 10 Temple Road Dartry Dublin 6, Dartry, Dublin 6",Detached,no,508,Dublin 6,Leinster
10325,3.0,1.0,86.0,185000.0,"Ballymulvey, Ballymahon, Co. Longford",Detached,no,508,Longford,Leinster
10326,2.0,3.0,95.0,179000.0,"3 Bushes Court, East Mall, Glin, Co. Limerick",Terrace,no,508,Limerick,Munster
10327,3.0,2.0,87.0,180000.0,"13 Lios Na Habhainn, Rooskey, Co. Roscommon",Detached,no,508,Roscommon,Connaught
10328,3.0,1.0,74.0,285000.0,"57 Cherrywood Drive, Clondalkin, Clondalkin, Dublin 22",Semi-D,no,508,Dublin 22,Leinster
10329,3.0,1.0,,400000.0,"92 Rosehill, Wicklow Town, Co. Wicklow",Bungalow,no,508,Wicklow,Leinster
10330,6.0,3.0,252.0,750000.0,"Ballylusk House, Ballylusk, Ashford, Co. Wicklow",Detached,no,508,Wicklow,Leinster
10331,4.0,2.0,130.0,240000.0,"2 Ferndale Heights, Emyvale, Co. Monaghan",Bungalow,no,508,Monaghan,Ulster
10332,4.0,1.0,2225.729432236656,387500.0,"Kilkenny Road, Athy, Co. Kildare",Bungalow,no,508,Kildare,Leinster
10333,3.0,1.0,70.0,50000.0,"Green Street, Boyle, Co. Roscommon",Detached,no,508,Roscommon,Connaught
10334,4.0,3.0,,285000.0,"101 Sceilg Ard, Headford Road, Headford Road, Co. Galway",Semi-D,no,508,Galway,Connaught
10335,3.0,3.0,97.0,290000.0,"37 Tara Crea, Kilteragh, Dooradoyle, Co. Limerick",Terrace,no,508,Limerick,Munster
10336,2.0,3.0,150.0,850000.0,"3 Terenure Road West, Terenure, Dublin 6",Terrace,no,508,Dublin 6,Leinster
10337,2.0,1.0,53.0,125000.0,"Latterriff, Shercock, Co. Cavan",Detached,no,508,Cavan,Ulster
10338,5.0,3.0,323.0,475000.0,"Tullybracky, Kilphierish, Mullingar, Co. Westmeath",Detached,no,508,Westmeath,Leinster
10339,1.0,1.0,38.0,225000.0,"14B Prospect Road, Glasnevin, Dublin 9",Apartment,no,509,Dublin 9,Leinster
10340,4.0,3.0,,435000.0,"Ashfield, Moangarriff, Clonmel, Co. Tipperary",Detached,no,509,Tipperary,Munster
10341,4.0,4.0,225.0,1750000.0,"Coolvally, Abingdon Park, Shanganagh Road, Shankill, Dublin 18",Detached,no,509,Dublin 18,Leinster
10342,4.0,4.0,240.0,395000.0,"Lisnafeddelly, Carrickmacross, Co. Monaghan",Detached,no,509,Monaghan,Ulster
10343,2.0,2.0,67.0,275000.0,"116 The Falcon, The Sanctuary, Jacob's Island, Blackrock, Co. Cork",Apartment,no,509,Cork,Munster
10344,0.0,0.0,2832.74655011938,55000.0,"Ladyrath, Castletown, Navan, Co. Meath",Site,no,509,Meath,Leinster
10345,2.0,2.0,82.0,335000.0,"Apartment 16, Station House, Portmarnock, Co. Dublin",Apartment,no,509,Dublin,Leinster
10346,3.0,2.0,102.0,175000.0,"29 Castlegrove, Castlebar, Co. Mayo",Terrace,no,509,Mayo,Connaught
10347,3.0,2.0,95.0,370000.0,"16 Fairways, Donabate, Co. Dublin",End of Terrace,no,509,Dublin,Leinster
10348,4.0,3.0,188.0,725000.0,"`Salpine`, Ballyboughal, Co. Dublin",Detached,no,509,Dublin,Leinster
10349,4.0,3.0,159.0,625000.0,"'Dunedin', Jordanstown, Lusk, Co. Dublin",Detached,no,509,Dublin,Leinster
10350,4.0,3.0,129.0,525000.0,"25 East Avenue, Park Gate, Frankfield, Co. Cork",Detached,no,509,Cork,Munster
10351,5.0,2.0,145.0,535000.0,"17 St. Patricks Park, Blanchardstown, Dublin 15",Semi-D,no,509,Dublin 15,Leinster
10352,3.0,1.0,113.0,,"Treo, Churchtown Road Upper, Churchtown, Dublin 14",Bungalow,no,509,Dublin 14,Leinster
10353,3.0,1.0,78.0,340000.0,"34 Wolfe Tone Square Middle, Bray, Co. Wicklow",End of Terrace,no,509,Wicklow,Leinster
10354,4.0,3.0,170.0,,"Curraghduff, New Ross, Co. Wexford",Detached,no,509,Wexford,Leinster
10355,4.0,3.0,195.0,895000.0,"Robin Hill 9 Watson Road Killiney, Killiney, Co. Dublin",Bungalow,no,509,Dublin,Leinster
10356,3.0,2.0,136.0,995000.0,"12 Saint Margaret's Park, Malahide, Co. Dublin",Detached,no,509,Dublin,Leinster
10357,3.0,3.0,93.0,219950.0,"96 Ashefield, Mullingar, Co. Westmeath",Semi-D,no,509,Westmeath,Leinster
10358,4.0,4.0,125.0,250000.0,"Drimina, Tubbercurry, Co. Sligo",Detached,no,509,Sligo,Connaught
10359,3.0,2.0,111.0,545000.0,"19 Grenville, 19 Grenville, 111 Rathgar Road, Rathgar, Dublin 6",Apartment,no,510,Dublin 6,Leinster
10360,3.0,2.0,,120000.0,"12 Logan Close, Luddan, Buncrana, Co. Donegal",Detached,no,510,Donegal,Ulster
10361,3.0,,,179000.0,"11 Shelbourne Place, Campile, Co. Wexford",Semi-D,no,510,Wexford,Leinster
10362,3.0,3.0,97.0,344000.0,"158 The Park, Naas, Co. Kildare",Semi-D,no,510,Kildare,Leinster
10363,3.0,2.0,102.0,695000.0,"80 Dale Road, Stillorgan, Co. Dublin",Semi-D,no,510,Dublin,Leinster
10364,2.0,2.0,56.0,195000.0,"66 Brackenwood Avenue, Balbriggan, Co. Dublin",Apartment,no,510,Dublin,Leinster
10365,2.0,1.0,75.0,115000.0,"Pound Street, Templetuohy, Thurles, Co. Tipperary",Semi-D,no,510,Tipperary,Munster
10366,2.0,2.0,,190000.0,"171 Bryanstown Manor, Dublin Road, Drogheda, Co. Louth",Apartment,no,510,Louth,Leinster
10367,5.0,2.0,146.0,250000.0,"Lord Edward Street, Mountmellick, Co. Laois",Townhouse,no,510,Laois,Leinster
10368,3.0,2.0,102.0,185000.0,"4 Meadow Brook, Rosenallis, Co. Laois",Semi-D,no,510,Laois,Leinster
10369,5.0,2.0,115.0,245000.0,"88 Rathedmond Estate, Sligo, Co. Sligo",Semi-D,no,510,Sligo,Connaught
10370,4.0,1.0,127.0,270000.0,"Comeragh, Cardington, Athy, Co. Kildare",Detached,no,510,Kildare,Leinster
10371,3.0,1.0,130.0,199000.0,"Doon East, Ballybunion, Co. Kerry",Detached,no,510,Kerry,Munster
10372,4.0,4.0,306.0,225000.0,"St Mary's Hall, Hall Street, Kingscourt, Co. Cavan",Terrace,no,510,Cavan,Ulster
10373,0.0,0.0,2832.74655011938,,"Garrylucas, Ballinspittle, Co. Cork",Site,no,510,Cork,Munster
10374,2.0,,81.0,495000.0,"26 The Anchorage, Dun Laoghaire, Co. Dublin",Apartment,no,510,Dublin,Leinster
10375,4.0,3.0,160.0,825000.0,"105 Drumnigh Wood, Portmarnock, Co. Dublin",Detached,no,510,Dublin,Leinster
10376,3.0,2.0,74.0,185000.0,"3 Hazel Grove, Kenmare, Co. Kerry",Apartment,no,510,Kerry,Munster
10377,1.0,1.0,42.0,130000.0,"18 Block D, Stradbrook Apartments, Portlaoise, Co. Laois",Apartment,no,510,Laois,Leinster
10378,4.0,3.0,137.0,550000.0,"96 The Village Green, Royal Meadows, Kilcock, Co. Kildare",Semi-D,no,510,Kildare,Leinster
10379,1.0,1.0,46.0,395000.0,"84 Clontarf Road Clontarf Dublin 3, Clontarf, Dublin 3",Detached,no,511,Dublin 3,Leinster
10380,4.0,3.0,137.0,289000.0,"28 Brentwood Crescent, Earlscourt, Waterford City, Co. Waterford",Semi-D,no,511,Waterford,Munster
10381,3.0,1.0,98.0,290000.0,"Sart, Freshford, Co. Kilkenny",Detached,no,511,Kilkenny,Leinster
10382,4.0,2.0,400.0,325000.0,"The Gastoff, Eadestown South, Stratford-on-Slaney, Co. Wicklow",Detached,no,511,Wicklow,Leinster
10383,0.0,0.0,4046.7807858848287,,"Clunreask, Askeaton, Co. Limerick",Site,no,511,Limerick,Munster
10384,4.0,3.0,,355000.0,"3 Cill Foireann, Navan, Co. Meath",Semi-D,no,511,Meath,Leinster
10385,5.0,3.0,179.0,675000.0,"28 Priory Drive, Eden Gate, Delgany, Co. Wicklow",Semi-D,no,511,Wicklow,Leinster
10386,3.0,3.0,150.0,595000.0,"60 Blacklion Manor, Greystones, Co. Wicklow",Terrace,no,511,Wicklow,Leinster
10387,3.0,1.0,98.0,450000.0,"42 Chanel Avenue, Artane, Artane, Dublin 5",End of Terrace,no,511,Dublin 5,Leinster
10388,4.0,2.0,143.0,1350000.0,"15 Woodside Drive, Rathfarnham, Rathfarnham, Dublin 14",Detached,no,511,Dublin 14,Leinster
10389,3.0,1.0,,187000.0,"35 Ashgrove, The Paddock, Enniscorthy, Co. Wexford",Semi-D,no,511,Wexford,Leinster
10390,0.0,0.0,5665.49310023876,50000.0,"Kilrush, Moyasta, Co. Clare",Site,no,511,Clare,Munster
10391,3.0,2.0,94.0,325000.0,"5 Lohunda Grove, Clonsilla, Clonsilla, Dublin 15",Semi-D,no,511,Dublin 15,Leinster
10392,3.0,2.0,,360000.0,"121 Aulden Grange, Santry, Santry, Dublin 9",Semi-D,no,511,Dublin 9,Leinster
10393,3.0,1.0,122.0,650000.0,"19 Trimleston Avenue, Booterstown, Co. Dublin",Semi-D,no,511,Dublin,Leinster
10394,4.0,3.0,154.0,1095000.0,"60 Knocknashee, Goatstown, Goatstown, Dublin 14",Detached,no,511,Dublin 14,Leinster
10395,2.0,,,90000.0,"Aughrim, Dowra, Co. Leitrim",Detached,no,511,Leitrim,Connaught
10396,5.0,4.0,194.0,250000.0,"Ballyhard, Glenamaddy, Co. Galway",Detached,no,511,Galway,Connaught
10397,3.0,3.0,98.0,,"1 The Laurels, Dun An Oir, Kanturk, Co. Cork",Semi-D,no,511,Cork,Munster
10398,4.0,3.0,90.0,495000.0,"60 Newcastle Road, Galway City, Co. Galway",Semi-D,no,511,Galway,Connaught
10399,3.0,1.0,,65000.0,"Kilbeg Upper, Clonbur, Co. Galway",Detached,no,512,Galway,Connaught
10400,0.0,0.0,2104.3260086601117,,"Keelnahulla, Boherbue, Co. Cork",Site,no,512,Cork,Munster
10401,3.0,2.0,,250000.0,"Apartment 9, Block 3, Ballisk Court, Donabate, Co. Dublin",Apartment,no,512,Dublin,Leinster
10402,3.0,2.0,89.0,175000.0,"18 Willow Ridge Gortnakesh Cavan, Cavan, Co. Cavan",Semi-D,no,512,Cavan,Ulster
10403,4.0,2.0,109.0,255000.0,"Ballyleague, Ballyleague, Co. Roscommon",Bungalow,no,512,Roscommon,Connaught
10404,6.0,1.0,386.0,400000.0,"Frankfort, Dunkerrin, Birr, Co. Offaly",Detached,no,512,Offaly,Leinster
10405,4.0,2.0,125.0,265000.0,"43 Canal View, Monaghan, Co. Monaghan",Semi-D,no,512,Monaghan,Ulster
10406,5.0,3.0,209.0,360000.0,"Castle Grove Road, Ballymaleel, Letterkenny, Co. Donegal",Detached,no,512,Donegal,Ulster
10407,2.0,1.0,71.0,110000.0,"Main Street, Doneraile, Co. Cork",Terrace,no,512,Cork,Munster
10408,0.0,0.0,4046.7807858848287,40000.0,"SITE FOR SALE (SPP): Cashel, Achill, Co. Mayo",Site,no,512,Mayo,Connaught
10409,3.0,2.0,155.0,,"12A Royal Canal Court, Phibsborough, Dublin 7",End of Terrace,no,512,Dublin 7,Leinster
10410,2.0,2.0,61.0,210000.0,"7 Millbank Square, Sallins, Co. Kildare",Apartment,no,512,Kildare,Leinster
10411,3.0,1.0,,450000.0,"Moyode Castle, Athenry, Co. Galway",Detached,no,512,Galway,Connaught
10412,4.0,3.0,206.0,400000.0,"Knockadoon, Tulla, Co. Clare",Detached,no,512,Clare,Munster
10413,4.0,4.0,203.0,595000.0,"Mapstown, Dungarvan, Co. Waterford",Detached,no,512,Waterford,Munster
10414,3.0,2.0,118.0,170000.0,"7 Brooklawns, Kinlough, Co. Leitrim",Semi-D,no,512,Leitrim,Connaught
10415,3.0,3.0,95.0,275000.0,"6 Cedar Walk, Cluain Ard, Cobh, Co. Cork",Semi-D,no,512,Cork,Munster
10416,0.0,0.0,2185.261624377808,110000.0,"Graugie Little, Templetown, Fethard-On-Sea, Co. Wexford",Site,no,512,Wexford,Leinster
10417,5.0,4.0,230.0,390000.0,"Ruane View, Dunganstown, New Ross, Co. Wexford",Detached,no,512,Wexford,Leinster
10418,4.0,2.0,165.0,335000.0,"Donard, Clonroche, Co. Wexford",Detached,no,512,Wexford,Leinster
10419,4.0,2.0,120.0,245000.0,"38 Belleville, New Ross, Co. Wexford",Semi-D,no,513,Wexford,Leinster
10420,3.0,2.0,,395000.0,"251 St James Road, Greenhills, Walkinstown, Dublin 12",Terrace,no,513,Dublin 12,Leinster
10421,3.0,2.0,130.0,595000.0,"45 Grange Wood, Rathfarnham, Dublin 16",Semi-D,no,513,Dublin 16,Leinster
10422,0.0,0.0,3237.424628707863,40000.0,"Latton, Castleblayney, Co. Monaghan",Site,no,513,Monaghan,Ulster
10423,4.0,1.0,124.0,595000.0,"Cnoc Mhuire, Newtownmountkennedy, Co. Wicklow",Bungalow,no,513,Wicklow,Leinster
10424,3.0,1.0,,185000.0,"4 Hughes Park, Dublin Road, Dundalk, Co. Louth",End of Terrace,no,513,Louth,Leinster
10425,2.0,2.0,,375000.0,"70 Millrace Road, Castleknock, Dublin 15",Apartment,no,513,Dublin 15,Leinster
10426,4.0,3.0,167.0,385000.0,"Coolnasmear Lower, Dungarvan, Co. Waterford",Detached,no,513,Waterford,Munster
10427,3.0,2.0,89.0,225000.0,"1 Connolly Terrace, Stradavoher, Thurles, Co. Tipperary",End of Terrace,no,513,Tipperary,Munster
10428,2.0,2.0,60.0,125000.0,"24 Butler Avenue, Thurles, Co. Tipperary",Terrace,no,513,Tipperary,Munster
10429,3.0,1.0,100.0,225000.0,"15 Clonminch Wood, Tullamore, Co. Offaly",Semi-D,no,513,Offaly,Leinster
10430,0.0,0.0,1699.647930071628,,"Churchview, Garters Lane, Saggart, Co. Dublin",Site,no,513,Dublin,Leinster
10431,3.0,1.0,88.0,275000.0,"Ardnamullen, Clonard, Kinnegad, Co. Westmeath",Detached,no,513,Westmeath,Leinster
10432,3.0,1.0,88.0,275000.0,"Ardnamullen, Clonard, Co. Meath",Detached,no,513,Meath,Leinster
10433,3.0,2.0,,395000.0,"Achensee, 39 Benvoirlich Estate, Bishopstown, Co. Cork",Detached,no,513,Cork,Munster
10434,5.0,4.0,233.0,495000.0,"The Beeches, Sleveen, Kill, Co. Waterford",Detached,no,513,Waterford,Munster
10435,2.0,2.0,91.0,150000.0,"18 Abbey Road, Clonmel, Co. Tipperary",Terrace,no,513,Tipperary,Munster
10436,4.0,4.0,147.0,339000.0,"16 Cloghanboy Avenue, Ballymahon Road, Athlone, Co. Westmeath",Semi-D,no,513,Westmeath,Leinster
10437,9.0,5.0,345.0,1395000.0,"78 Leinster Road, Rathmines, Dublin 6",Semi-D,no,513,Dublin 6,Leinster
10438,0.0,0.0,1011.6951964712072,190000.0,"Tower Cross, Mornington, Co. Meath",Site,no,513,Meath,Leinster
10439,3.0,3.0,6110.638986686092,550000.0,"Stickins, Carragh, Co. Kildare",Bungalow,no,514,Kildare,Leinster
10440,3.0,3.0,98.0,320000.0,"1 Moylaragh Drive, Balbriggan, Co. Dublin",End of Terrace,no,514,Dublin,Leinster
10441,3.0,1.0,,145000.0,"Dromtrasna, Castleisland, Co. Kerry",Detached,no,514,Kerry,Munster
10442,2.0,1.0,,210000.0,"9 Cedar Brook Way, Cherry Orchard, Cherry Orchard, Dublin 22",Apartment,no,514,Dublin 22,Leinster
10443,6.0,7.0,411.0,895000.0,"Watergate, Rath Lane, Swords, Co. Dublin",Detached,no,514,Dublin,Leinster
10444,5.0,3.0,158.0,325000.0,"52 Túr Uisce, Leicnín Village, Turlough, Co. Mayo",Detached,no,514,Mayo,Connaught
10445,6.0,7.0,411.0,895000.0,"Watergate, Rath Lane, Swords, Co. Dublin",Bungalow,no,514,Dublin,Leinster
10446,5.0,4.0,205.0,850000.0,"19 Addison Avenue, Addison Park, Glasnevin, Dublin 11",Terrace,no,514,Dublin 11,Leinster
10447,2.0,2.0,,219000.0,"8 Saint Brigid's Terrace, Scarlet Street, Drogheda, Co. Louth",End of Terrace,no,514,Louth,Leinster
10448,2.0,1.0,,220000.0,"Faughts, Sligo, Co. Sligo",Detached,no,514,Sligo,Connaught
10449,2.0,2.0,68.0,192500.0,"12 Castlemill, Balbriggan, Co. Dublin",Apartment,no,514,Dublin,Leinster
10450,3.0,1.0,89.0,279000.0,"43 Maplewood Drive, Springfield, Tallaght, Dublin 24",End of Terrace,no,514,Dublin 24,Leinster
10451,3.0,2.0,103.0,225000.0,"29 Clochrán, Kilcloghans, Tuam, Co. Galway",Semi-D,no,514,Galway,Connaught
10452,3.0,1.0,98.0,380000.0,"HUMPHREY HOGAN & ASSOCIATES, Tower Cross, Blarney, Co. Cork",Bungalow,no,514,Cork,Munster
10453,3.0,3.0,140.0,280000.0,"25 Brookhaven Walk, Mill Road, Corbally, Co. Limerick",Semi-D,no,514,Limerick,Munster
10454,5.0,5.0,198.0,,"Hillview, Pearse Road, Cork City, Co. Cork",Semi-D,no,514,Cork,Munster
10455,6.0,3.0,204.0,375000.0,"Garryowen House, Kilcrone, Cloyne, Co. Cork",Detached,no,514,Cork,Munster
10456,3.0,1.0,93.0,285000.0,"6 Coastguard Cottages, Ring Strand, Ballymacoda, Co. Cork",Terrace,no,514,Cork,Munster
10457,2.0,1.0,70.0,195000.0,"Ballingrane, Shanagarry, Co. Cork",Detached,no,514,Cork,Munster
10458,3.0,1.0,79.0,110000.0,"2 Park View, Ballaghaderreen, Co. Roscommon",Semi-D,no,514,Roscommon,Connaught
10459,3.0,1.0,88.0,155000.0,"5 Springfield, Cavan, Co. Cavan",Semi-D,no,515,Cavan,Ulster
10460,3.0,2.0,93.0,450000.0,"46 Mountjoy Street, North Circular Road, Dublin 7",Terrace,no,515,Dublin 7,Leinster
10461,3.0,1.0,101.0,525000.0,"119 Orwell Park View, Templeogue, Templeogue, Dublin 6W",Semi-D,no,515,Dublin,Leinster
10462,3.0,1.0,104.0,262000.0,"6 Rosturra Crescent, Woodview Park, Ennis Road, Co. Limerick",Semi-D,no,515,Limerick,Munster
10463,5.0,3.0,290.0,285000.0,"Carnashannagh, Burnfoot, Co. Donegal",Terrace,no,515,Donegal,Ulster
10464,3.0,3.0,97.0,280000.0,"53 Fitzherbert Court, Slane Road, Navan, Co. Meath",Semi-D,no,515,Meath,Leinster
10465,2.0,2.0,65.0,205000.0,"15 Holly Grove, Broomfield, Midleton, Co. Cork",Apartment,no,515,Cork,Munster
10466,4.0,3.0,136.0,350000.0,"48 Wayside Crescent, Clonakilty, Co. Cork",Detached,no,515,Cork,Munster
10467,3.0,2.0,110.0,395000.0,"122 Beechdale, Dunboyne, Co. Meath",Semi-D,no,515,Meath,Leinster
10468,4.0,1.0,,310000.0,"19 Powers Court, Tulla, Co. Clare",Detached,no,515,Clare,Munster
10469,2.0,2.0,79.0,115000.0,"45 Portavolla, Banagher, Co. Offaly",Semi-D,no,515,Offaly,Leinster
10470,3.0,1.0,48.0,150000.0,"Killard, Doonbeg, Co. Clare",Detached,no,515,Clare,Munster
10471,2.0,1.0,72.0,235000.0,"47 Cnocan Rua, Moycullen, Co. Galway",Terrace,no,515,Galway,Connaught
10472,4.0,2.0,193.0,895000.0,"32 Glencarraig, Sutton, Sutton, Dublin 13",Semi-D,no,515,Dublin 13,Leinster
10473,4.0,3.0,132.0,720000.0,"22 The Lawn, St Marnocks Bay, Portmarnock, Co. Dublin",Semi-D,no,515,Dublin,Leinster
10474,3.0,3.0,106.0,380000.0,"41 Dun Rioga Crescent, Dunshaughlin, Co. Meath",End of Terrace,no,515,Meath,Leinster
10475,4.0,4.0,222.0,475000.0,"37 Riverbank, Belgooly, Co. Cork",Detached,no,515,Cork,Munster
10476,2.0,2.0,,250000.0,"Apartment 310, Brideholm, Cork City, Co. Cork",Apartment,no,515,Cork,Munster
10477,5.0,5.0,245.0,495000.0,"13 Hillcrest, Pembroke Wood, Passage West, Co. Cork",Detached,no,515,Cork,Munster
10478,0.0,0.0,117356.64279066004,450000.0,"Coolarne Stud, Turloughmore, Co. Galway",Site,no,515,Galway,Connaught
10479,4.0,2.0,128.0,585000.0,"34 Saint Catherines Terrace, Royal Canal Bank, Phibsborough, Dublin 7",Terrace,no,516,Dublin 7,Leinster
10480,3.0,2.0,103.0,370000.0,"Beacon Hill, Upper Ardmore, Passage West, Co. Cork",Bungalow,no,516,Cork,Munster
10481,4.0,2.0,126.0,420000.0,"13 Rossmore Drive, Newtownmountkennedy, Co. Wicklow",Semi-D,no,516,Wicklow,Leinster
10482,0.0,0.0,4856.136943061794,,"BOAT TRENCH Ardee, Ardee, Co. Louth",Site,no,516,Louth,Leinster
10483,0.0,0.0,40467.80785884829,1048315.0,"Zoned Development Lands at Gortgommon & Aghagay, Newtownbutler, Co. Fermanagh",Site,no,516,Fermanagh,Ulster
10484,4.0,3.0,233.0,549000.0,"Rossminogue South, Craanford, Gorey, Co. Wexford",Detached,no,516,Wexford,Leinster
10485,3.0,1.0,115.0,220000.0,"KIT'S, 280 Rathmullan Park, Drogheda, Co. Louth",End of Terrace,no,516,Louth,Leinster
10486,5.0,5.0,321.0,750000.0,"Ard Na Mara, Cregboy, Kinvara, Co. Galway",Detached,no,516,Galway,Connaught
10487,3.0,1.0,70.0,189000.0,"Largan, Ross, Castlebar, Co. Mayo",Detached,no,516,Mayo,Connaught
10488,5.0,1.0,149.0,285000.0,"7 Auburn Green, Cashel Road, Clonmel, Co. Tipperary",Semi-D,no,516,Tipperary,Munster
10489,4.0,,175.0,374950.0,"19 Brookfield, Mullingar, Co. Westmeath",Detached,no,516,Westmeath,Leinster
10490,3.0,2.0,136.0,585000.0,"12 Marlfield House, Cabinteely, Dublin 18",Apartment,no,516,Dublin 18,Leinster
10491,2.0,2.0,88.0,775000.0,"79 Salthill Apartments, Monkstown, Co. Dublin",Apartment,no,516,Dublin,Leinster
10492,3.0,4.0,98.0,190000.0,"2 Glencarra, Knock, Co. Mayo",Terrace,no,516,Mayo,Connaught
10493,4.0,2.0,140.0,395000.0,"Bohreen Hill, Enniscorthy, Co. Wexford",Detached,no,516,Wexford,Leinster
10494,5.0,4.0,203.0,450000.0,"41 Sullane Weirs, Killarney Road, Macroom, Co. Cork",Detached,no,516,Cork,Munster
10495,2.0,2.0,,195000.0,"Apartment 5, The Elms, Castlebar, Co. Mayo",Apartment,no,516,Mayo,Connaught
10496,3.0,1.0,,335000.0,"Treel, Knockdomney, Moate, Co. Westmeath",Detached,no,516,Westmeath,Leinster
10497,4.0,3.0,101.0,245000.0,"14 Riverside, Blackwater, Co. Wexford",Detached,no,516,Wexford,Leinster
10498,4.0,4.0,170.0,395000.0,"Milltown, Tagoat, Co. Wexford",Detached,no,516,Wexford,Leinster
10499,3.0,2.0,90.0,165000.0,"9 Lord Edward Street, Mountmellick, Co. Laois",Townhouse,no,517,Laois,Leinster
10500,3.0,3.0,,310000.0,"16 Ashfort, Golf Links Road, Castletroy, Co. Limerick",Semi-D,no,517,Limerick,Munster
10501,7.0,2.0,312.0,459000.0,"Sarsfield Street, Kilmallock, Co. Limerick",Terrace,no,517,Limerick,Munster
10502,4.0,5.0,248.0,499500.0,"Garranmore, Newtown, Nenagh, Co. Tipperary",Bungalow,no,517,Tipperary,Munster
10503,3.0,1.0,,85000.0,"c. 14% Rental Yield, 66 Hyde Road, Prospect, Co. Limerick",Terrace,no,517,Limerick,Munster
10504,3.0,3.0,110.0,349950.0,"45 Callenders Mill, Celbridge, Co. Kildare",Semi-D,no,517,Kildare,Leinster
10505,4.0,3.0,142.0,850000.0,"10 Brighton Court, Foxrock, Foxrock, Dublin 18",Semi-D,no,517,Dublin 18,Leinster
10506,3.0,3.0,,225000.0,"3 Beech Drive, Lissadell Park, Carney, Co. Sligo",End of Terrace,no,517,Sligo,Connaught
10507,5.0,4.0,177.0,425000.0,"42 Ros Na Ri, Shanaway Road, Ennis, Co. Clare",Detached,no,517,Clare,Munster
10508,3.0,1.0,46.0,200000.0,"Oatquarter, Inishmore, Co. Galway",Detached,no,517,Galway,Connaught
10509,2.0,1.0,77.0,480000.0,"120 Adelaide Square, Whitefriar Street, Dublin 2",Apartment,no,517,Dublin 2,Leinster
10510,1.0,1.0,51.0,85000.0,"Cloonagh, Sooey, Co. Sligo",Detached,no,517,Sligo,Connaught
10511,5.0,3.0,278.0,675000.0,"Bracken, Dunmanway Road, Bandon, Co. Cork",Detached,no,517,Cork,Munster
10512,4.0,2.0,185.0,495000.0,"Killeenadeema, Loughrea, Co. Galway",Detached,no,517,Galway,Connaught
10513,4.0,3.0,215.0,525000.0,"No. 6 Orchard Close, Ardcavan, Wexford Town, Co. Wexford",Detached,no,517,Wexford,Leinster
10514,5.0,3.0,157.0,349000.0,"1 Cois Bhaile, Belcarra, Belcarra, Co. Mayo",Detached,no,517,Mayo,Connaught
10515,2.0,1.0,65.0,150000.0,"Coolcor, Rhode, Co. Offaly",Detached,no,517,Offaly,Leinster
10516,4.0,1.0,122.0,239000.0,"Drumlish Hill, Drumlish, Co. Longford",Detached,no,517,Longford,Leinster
10517,1.0,1.0,50.0,280000.0,"Apartment 167, The Anchorage, Seabourne View, Greystones, Co. Wicklow",Apartment,no,517,Wicklow,Leinster
